[2019-11-13 15:02:46.853] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\controller\MainController.class]
[2019-11-13 15:02:46.854] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\controller\OrderController.class]
[2019-11-13 15:02:46.855] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\controller\RoleController.class]
[2019-11-13 15:02:46.856] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\controller\UserController.class]
[2019-11-13 15:02:46.863] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\controller\UserInfoController.class]
[2019-11-13 15:02:46.864] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\controller\pc\DashBoardController.class]
[2019-11-13 15:02:46.866] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\controller\pc\MemberControlle.class]
[2019-11-13 15:02:46.866] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:443] | Ignored because not a concrete top-level class: file [E:\code\xianwall\target\classes\com\wanding\dao\CardUseRecordInfoMapper.class]
[2019-11-13 15:02:46.867] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:443] | Ignored because not a concrete top-level class: file [E:\code\xianwall\target\classes\com\wanding\dao\OrdersMapper.class]
[2019-11-13 15:02:46.867] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:443] | Ignored because not a concrete top-level class: file [E:\code\xianwall\target\classes\com\wanding\dao\RoleMapper.class]
[2019-11-13 15:02:46.868] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:443] | Ignored because not a concrete top-level class: file [E:\code\xianwall\target\classes\com\wanding\dao\SSFStudentIdCardMapper.class]
[2019-11-13 15:02:46.868] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:443] | Ignored because not a concrete top-level class: file [E:\code\xianwall\target\classes\com\wanding\dao\UserCardInfoMapper.class]
[2019-11-13 15:02:46.869] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:443] | Ignored because not a concrete top-level class: file [E:\code\xianwall\target\classes\com\wanding\dao\UserInfoCheckMapper.class]
[2019-11-13 15:02:46.869] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:443] | Ignored because not a concrete top-level class: file [E:\code\xianwall\target\classes\com\wanding\dao\UserInfoMapper.class]
[2019-11-13 15:02:46.876] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\PageService.class]
[2019-11-13 15:02:46.877] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\CardInfoServiceImpl.class]
[2019-11-13 15:02:46.878] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\CardRecordServiceImpl.class]
[2019-11-13 15:02:46.879] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\CardServiceImpl.class]
[2019-11-13 15:02:46.880] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\CheckInfoServiceImpl.class]
[2019-11-13 15:02:46.880] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\OrderServiceImpl.class]
[2019-11-13 15:02:46.881] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\RoleServiceImpl.class]
[2019-11-13 15:02:46.881] [restartedMain] [DEBUG] | [o.s.c.a.ClassPathBeanDefinitionScanner:437] | Identified candidate component class: file [E:\code\xianwall\target\classes\com\wanding\service\impl\SSFStudentIdCardServiceImpl.class]
